hcho,gps_num,app,gps_alt,s_d2,odm,s_d0,s_d1,s_h0,SiteName,gps_fix,s_gg,gps_lat,s_t0,timestamp,adf_status,gps_lon,SiteAddr,date,device_id,s_g8,c_d0,fw_ver,s_g1,time,model,c_d0_method,name,area
,9,AirBox,2,13,,22,23,73,08BEAC028CE2,1,,22.997,27.75,2020-05-23T02:15:28Z,,120.227,N/A,2020-05-23,08BEAC028CE2,,15.5,,,02:15:28,,BRR/14/2.85,Vinc_AirBox (室內),tainan
0,9,AirBox,2,9,acelink.edimax,14,15,88,臺中市立建平國小,1,0,24.12373128,27,2020-05-23T02:14:40Z,0,120.7244017,臺中市太平區精美路201號,2020-05-23,08BEAC0A014C,0,6.88,v1.06,0,02:14:40,AI-1003WN,BRR/30/9.02,,
,9,AirBox,2,12,,15,16,100,74DA38F7C16C,1,,24.116,26.5,2020-05-23T02:17:50Z,,120.633,N/A,2020-05-23,74DA38F7C16C,,5.23,,,02:17:50,,BRR/30/4.08,taichung25new,taichuang
0,9,AirBox,2,8,acelink.edimax,13,14,93,臺中市立頭汴國小,1,0,24.12331143,27.1,2020-05-23T02:15:03Z,0,120.7521187,臺中市太平區頭汴里北田路20號,2020-05-23,08BEAC0A014A,0,5.51,v1.06,0,02:15:03,AI-1003WN,BRR/30/11.71,,
,9,AirBox,2,0,,0,0,100,新北市和美國小,1,,25.112,22.37,2020-05-23T02:17:52Z,,121.919,N/A,2020-05-23,74DA38F7C5F8,,N/A,,,02:17:52,,N/A,新北市和美國小,new_taipei
0,9,AirBox,2,4,acelink.edimax,6,7,100,雲林縣縣立尚德國小,1,0,23.683141,28,2020-05-23T02:17:02Z,0,120.1893844,雲林縣台西鄉溪頂村十二號,2020-05-23,08BEAC0A00BA,0,4.56,v1.06,0,02:17:02,AI-1003WN,LR/14/24.75,,
0,9,AirBox,2,1,acelink.edimax,2,2,100,桃園市市立大崙國中,1,0,24.99150931,24.3,2020-05-23T02:19:50Z,0,121.1802184,桃園市中壢區月眉路一段50號,2020-05-23,08BEAC0A00BC,0,N/A,v1.06,0,02:19:50,AI-1003WN,N/A,,
,9,AirBox,2,3,,4,5,100,竹東-2,1,,25.036,23.75,2020-05-23T02:13:47Z,,121.559,Zhudong,2020-05-23,74DA38B0507E,,3.91,,,02:13:47,,BRR/14/5.27,手動站：竹東站-2（07E）,taipei
0,9,AirBox,2,24,acelink.edimax,45,59,100,雲林縣縣立林頭國小,1,0,23.7049451,27.8,2020-05-23T02:17:19Z,0,120.5576005,雲林縣斗六市林頭里榮譽路一七七號,2020-05-23,08BEAC0A00BE,0,77.27,v1.06,0,02:17:19,AI-1003WN,Theil-Sen/21/1.5,,
,9,AirBox,2,51,,90,101,78,74DA38EBF696,1,,24.249,25.62,2020-05-23T02:17:33Z,,120.719,N/A,2020-05-23,74DA38EBF696,,59.84,,,02:17:33,,Theil-Sen/14/2.45,豐原府前店,taichuang
,9,AirBox,2,11,,14,14,86,74DA38EBF7F0,1,,24.188,26.25,2020-05-23T02:15:20Z,,120.701,N/A,2020-05-23,74DA38EBF7F0,,7.23,,,02:15:20,,BRR/30/7.28,Alvin’s airbox,taichuang
,9,AirBox,2,1,,1,1,76,74DA38ED06D8,1,,25.044,25,2020-05-23T02:16:06Z,,121.517,N/A,2020-05-23,74DA38ED06D8,,8.41,,,02:16:06,,BRR/14/0.95,台大醫院9,taipei
,9,AirBox,2,9,,14,16,100,nanton03,1,,23.896,25.75,2020-05-23T02:16:17Z,,120.68,N/A,2020-05-23,74DA38C7CFB4,,8.78,,,02:16:17,,BRR/30/1.97,Nantou03,nantou
,9,AirBox,2,4,,6,7,70,74DA38EBF5E6,1,,24.118,29.36,2020-05-23T02:12:52Z,,120.652,N/A,2020-05-23,74DA38EBF5E6,,6.22,,,02:12:52,,BRR/30/3.93,A1 indoor,taichuang
,9,AirBox,2,0,,0,0,100,新北市金山高中,1,,25.224,22.75,2020-05-23T02:16:36Z,,121.637,N/A,2020-05-23,74DA38F7C592,,N/A,,,02:16:36,,N/A,新北市金山高中,new_taipei
,9,AirBox,2,25,,37,43,73,74DA38ED07BC,1,,25.047,26.37,2020-05-23T02:17:53Z,,121.458,N/A,2020-05-23,74DA38ED07BC,,20.44,,,02:17:53,,LR/14/3.78,Vivian_1009,new_taipei
,9,AirBox,2,4,,6,6,100,苗栗縣縣立啟文國小,1,,24.573,25,2020-05-23T02:16:22Z,,120.827,[360]苗栗縣苗栗市福星里啟賢街61號,2020-05-23,74DA38F20898,,2.64,,,02:16:22,,LR/14/1.1,苗栗縣啟文國小,miaoli
,9,AirBox,2,7,,9,10,72,74DA38ED07BE,1,,25.05,27.62,2020-05-23T01:40:03Z,,121.444,N/A,2020-05-23,74DA38ED07BE,,6.73,,,01:40:03,,LR/14/4.37,Edigreen,new_taipei
,9,AirBox,2,3,,5,5,100,新竹市立龍山國小,1,,24.79,25,2020-05-23T02:16:07Z,,121.007,[300]新竹市東區光復路一段574號,2020-05-23,74DA38C7D628,,13.21,,,02:16:07,,BRR/14/3.93,新竹市龍山國小,hsinchu_city
,9,AirBox,2,8,,11,12,100,74DA38E2B71A,1,,24.049,28.36,2020-05-23T02:12:25Z,,120.442,N/A,2020-05-23,74DA38E2B71A,,3.33,,,02:12:25,,LR/30/10.28,changhua38,changhua
,9,AirBox,2,3,,4,4,69,08BEAC028758,1,,24.7039263,27.25,2020-05-23T02:17:18Z,,120.9108674,N/A,2020-05-23,08BEAC028758,,11.03,,,02:17:18,,BRR/14/12.89,58,miaoli
,9,AirBox,2,2,,3,4,100,宜蘭縣縣立順安國小,1,,24.654,24.87,2020-05-23T02:12:43Z,,121.762,[269]宜蘭縣冬山鄉順安村永興路二段17號,2020-05-23,74DA38F20890,,0,,,02:12:43,,LR/14/10.56,宜蘭縣順安國小,yilan
,9,AirBox,2,3,,6,9,100,新北市萬里國小,1,,25.062,23.5,2020-05-23T02:12:13Z,,121.451,N/A,2020-05-23,74DA38F7C584,,4.29,,,02:12:13,,LR/14/5.51,新北市萬里國小,new_taipei
,9,AirBox,2,5,,8,8,100,74DA38EBF8F0,1,,24.39,23.25,2020-05-23T02:12:28Z,,120.761,N/A,2020-05-23,74DA38EBF8F0,,2.42,,,02:12:28,,LR/14/0.81,西湖渡假村,miaoli
,9,AirBox,2,0,,1,1,96,08BEAC0289B0,1,,24.734,24.5,2020-05-23T02:16:30Z,,121.258,N/A,2020-05-23,08BEAC0289B0,,2.74,,,02:16:30,,Theil-Sen/14/17.09,iTribe上水田部落,hsinchu_county
,9,AirBox,2,2,,7,7,96,74DA38EBF8A6,1,,25.05,22.87,2020-05-23T02:13:25Z,,121.369,N/A,2020-05-23,74DA38EBF8A6,,3.96,,,02:13:25,,BRR/30/8.9,A056,miaoli
,9,AirBox,2,2,,3,4,100,新竹縣縣立竹東國中,1,,24.735,25.5,2020-05-23T02:18:13Z,,121.086,[310]新竹縣竹東鎮公園路8號,2020-05-23,74DA38F20948,,3.83,,,02:18:13,,Theil-Sen/14/0.69,竹東國中,hsinchu_county
,9,AirBox,2,1,,2,7,100,74DA38B050F8,1,,25.283,24,2020-05-23T02:14:52Z,,121.521,N/A,2020-05-23,74DA38B050F8,,N/A,,,02:14:52,,N/A,白沙灣的阿米狗,new_taipei
,9,AirBox,2,2,,2,2,81,74DA38ED0662,1,,25.07,24.12,2020-05-23T02:17:39Z,,121.379,N/A,2020-05-23,74DA38ED0662,,2.44,,,02:17:39,,LR/14/10.23,ntuhpr084@gmail.com ,taipei
,9,AirBox,2,5,,7,7,100,74DA38B050F4,1,,24.941,25,2020-05-23T02:14:28Z,,121.37,N/A,2020-05-23,74DA38B050F4,,3.62,,,02:14:28,,BRR/30/8.96,新北市三峽區國際一街,new_taipei
,9,AirBox,2,4,,6,7,100,74DA38C7CF9C,1,,25.118,24.87,2020-05-23T02:13:32Z,,121.515,N/A,2020-05-23,74DA38C7CF9C,,6.15,,,02:13:32,,BRR/14/1.4,TWC,taipei
,9,AirBox,2,7,,10,11,100,新竹縣縣立寶山國中,1,,24.764,24.62,2020-05-23T02:17:55Z,,120.992,[308]新竹縣寶山鄉三峰路二段600號,2020-05-23,74DA38F20946,,21.81,,,02:17:55,,BRR/14/5.05,新竹縣立寶山國中,hsinchu_county
,9,AirBox,2,12,,20,21,100,高雄市市立岡山國中,1,,22.791,25.37,2020-05-23T02:15:04Z,,120.303,高雄市立岡山國民中學 高雄市岡山區後紅里岡燕路238號,2020-05-23,74DA38F210F0,,10.61,,,02:15:04,,LR/30/17.68,高雄市岡山區岡山國中,new_taipei
,9,AirBox,2,0,,1,1,100,台東縣縣立仁愛國小,1,,22.757,26.12,2020-05-23T02:17:15Z,,121.158,[950]臺東縣臺東市四維路一段400號,2020-05-23,74DA38F210F6,,1.44,,,02:17:15,,BRR/14/0.8,臺東縣臺東市仁愛國民小學,taitung
,9,AirBox,2,10,,13,14,88,金門縣備品,1,,55.687,10.25,2020-05-23T02:15:19Z,,12.527,金門縣,2020-05-23,74DA38C7CF7A,,N/A,,,02:15:19,,N/A,Copenhagen Colville,taipei
,9,AirBox,2,21,,32,37,100,74DA38E69C3C,1,,23.481,27,2020-05-23T02:17:49Z,,120.49,N/A,2020-05-23,74DA38E69C3C,,22.55,,,02:17:49,,BRR/30/5.41,人文新境牙醫診所,chiayi_city
,9,AirBox,2,3,,4,4,100,74DA38B052FE,1,,24.968,23.87,2020-05-23T02:17:41Z,,121.194,N/A,2020-05-23,74DA38B052FE,,N/A,,,02:17:41,,N/A,NCU-行政大樓,taoyuan
,9,AirBox,2,1,,2,2,100,台東縣縣立豐源國小,1,,22.73,26.62,2020-05-23T02:14:07Z,,121.108,[950]臺東縣臺東市中華路四段392號,2020-05-23,74DA38F210FC,,1.95,,,02:14:07,,BRR/14/5.19,臺東縣-豐源國民小學,taitung
,9,AirBox,2,0,,1,1,100,高雄市市立新甲國小,1,,22.613,25.87,2020-05-23T02:13:46Z,,120.339,高雄市新甲國小 高雄市鳳山區新富路255號,2020-05-23,74DA38F210FE,,1.1,,,02:13:46,,LR/30/5.66,xjp,kaohsiung
,9,AirBox,2,0,,0,0,80,74DA38B052FC,1,,25.190293,27.75,2020-05-23T02:17:13Z,,121.442,N/A,2020-05-23,74DA38B052FC,,N/A,,,02:17:13,,N/A,Bear,new_taipei
,9,AirBox,2,0,,1,0,78,74DA38ED066C,1,,25.05,28.11,2020-05-23T02:18:07Z,,121.522,N/A,2020-05-23,74DA38ED066C,,6.89,,,02:18:07,,BRR/14/1.47,林財旺,new_taipei
,9,AirBox,2,0,,1,0,49,74DA38ED066A,1,,25.025,24,2020-05-23T02:16:44Z,,121.523,N/A,2020-05-23,74DA38ED066A,,15.95,,,02:16:44,,BRR/14/2.83,台大醫院秘2,taipei
,9,AirBox,2,21,,30,35,100,74DA38B050FC,1,,22.724,26.12,2020-05-23T02:15:54Z,,120.331,N/A,2020-05-23,74DA38B050FC,,15.61,,,02:15:54,,LR/30/11.08,Cross_2F,kaohsiung
,9,AirBox,2,0,,0,0,86,08BEAC028682,1,,23.48,27.12,2020-05-23T02:17:44Z,,121.404,N/A,2020-05-23,08BEAC028682,,0,,,02:17:44,,BRR/14/58.15,iTribe下德武部落,hualien
,9,AirBox,2,2,,3,3,100,08BEAC028684,1,,22.787,25.25,2020-05-23T02:16:01Z,,120.63,N/A,2020-05-23,08BEAC028684,,5.29,,,02:16:01,,BRR/30/14.81,iTribe馬兒部落,NA
0,9,AirBox,2,2,acelink.edimax,4,4,100,桃園市市立桃園國中,1,0,24.99557666,24.5,2020-05-23T02:17:19Z,0,121.3045833,桃園市桃園區莒光街2號,2020-05-23,08BEAC0A0336,0,1.92,v1.06,0,02:17:19,AI-1003WN,BRR/30/0.03,,
,9,AirBox,2,304,,430,439,100,74DA38EBF8AC,1,,23.233,27.12,2020-05-23T01:56:50Z,,120.18,N/A,2020-05-23,74DA38EBF8AC,,N/A,,,01:56:50,,N/A,Cy1,tainan
,9,AirBox,2,3,,4,5,86,taichung115,1,,24.03,27.12,2020-05-23T02:14:44Z,,120.678,N/A,2020-05-23,74DA3895DFC8,,4.39,,,02:14:44,,BRR/30/13.03,Taichung115,taichuang
,9,AirBox,2,0,,0,0,100,taichung114,1,,24.151,26,2020-05-23T02:14:13Z,,120.674,N/A,2020-05-23,74DA3895DFC6,,0,,,02:14:13,,BRR/30/3.34,Taichung114,taichuang
,9,AirBox,2,1,,2,3,100,苗栗縣縣立五穀國小,1,,24.521,23.5,2020-05-23T02:17:42Z,,120.822,[363]苗栗縣公館鄉五穀村260號,2020-05-23,74DA38F2089E,,0,,,02:17:42,,LR/14/4.93,苗栗縣五穀國小,miaoli
,9,AirBox,2,29,,41,49,71,08BEAC0288D8,1,,25.02238331,26.5,2020-05-23T02:12:32Z,,121.2787801,N/A,2020-05-23,08BEAC0288D8,,26,,,02:12:32,,BRR/30/3.96,泓德佛堂,new_taipei
,9,AirBox,2,0,,6,0,100,74DA388FF454,1,,25.04,23.5,2020-05-23T02:14:34Z,,121.499,N/A,2020-05-23,74DA388FF454,,5.01,,,02:14:34,,BRR/14/1.16,lungshan2,taipei
,9,AirBox,2,20,,25,27,100,74DA38C7D4FE,1,,22.526,26.87,2020-05-23T02:13:31Z,,120.347,N/A,2020-05-23,74DA38C7D4FE,,13.11,,,02:13:31,,LR/30/13.3,小港 中心路,kaohsiung
0,9,AirBox,2,20,acelink.edimax,34,38,100,嘉義縣縣立柳溝國小,1,0,23.57717224,28.5,2020-05-23T02:16:01Z,0,120.4143791,嘉義縣溪口鄉柳溝村南靖厝5號,2020-05-23,08BEAC0A0332,0,23.57,v1.06,0,02:16:01,AI-1003WN,BRR/30/13.0,,
0,9,AirBox,2,18,acelink.edimax,35,42,100,嘉義縣縣立沄水國小,1,0,23.38172401,26.7,2020-05-23T02:15:11Z,0,120.5306296,嘉義縣中埔鄉沄水村五鄰16號,2020-05-23,08BEAC0A082A,0,24.68,v1.06,0,02:15:11,AI-1003WN,BRR/30/12.85,,
,9,AirBox,2,0,,0,0,81,08BEAC0288D0,1,,23.042,29,2020-05-23T02:16:13Z,,121.195,N/A,2020-05-23,08BEAC0288D0,,0.83,,,02:16:13,,BRR/14/32.2,iTribe振興部落,taitung
,9,AirBox,2,1,,1,2,83,08BEAC0288D2,1,,22.381,27.5,2020-05-23T02:14:11Z,,120.857,N/A,2020-05-23,08BEAC0288D2,,3.48,,,02:14:11,,LR/14/47.55,iTribe新化部落,taitung
,9,AirBox,2,184,,290,305,77,08BEAC0288D4,1,,24.067,26.75,2020-05-23T02:12:46Z,,120.538,N/A,2020-05-23,08BEAC0288D4,,331.72,,,02:12:46,,LR/30/0.37,彰化南瑤宮,changhua
,9,AirBox,2,292,,464,503,86,08BEAC0288D6,1,,24.983,24.87,2020-05-23T01:38:18Z,,121.25,N/A,2020-05-23,08BEAC0288D6,,259.14,,,01:38:18,,BRR/30/5.65,紫竹林觀音寺,new_taipei
,9,AirBox,2,3,,5,5,100,屏東縣縣立竹田國中,1,,22.616,26.62,2020-05-23T02:17:16Z,,120.523,[911]屏東縣竹田鄉西勢村龍門路26號,2020-05-23,74DA38F20EDE,,2.96,,,02:17:16,,Theil-Sen/30/7.29,屏東縣立竹田國中,pingtung
,9,AirBox,2,4,,5,5,100,74DA38E2B49A,1,,24.808,24.25,2020-05-23T02:14:50Z,,121.024,N/A,2020-05-23,74DA38E2B49A,,13.37,,,02:14:50,,BRR/14/5.25,六家八街,hsinchu_county
,9,AirBox,2,11,,20,26,96,74DA38E69B8E,1,,23.714,27.62,2020-05-23T02:15:56Z,,120.524,N/A,2020-05-23,74DA38E69B8E,,36.57,,,02:15:56,,Theil-Sen/21/2.15,Evabiotech,yunlin
,9,AirBox,2,0,,1,1,100,台東縣縣立溫泉國小,1,,22.697,26.87,2020-05-23T02:13:09Z,,121.026,[954]臺東縣卑南鄉溫泉村11鄰291號,2020-05-23,74DA38F20A64,,1.44,,,02:13:09,,BRR/14/14.32,臺東縣溫泉國小,taitung
,9,AirBox,2,5,,7,8,45,74DA3895C552,1,,24.173,36.61,2020-05-23T02:16:32Z,,120.652,N/A,2020-05-23,74DA3895C552,,11.2,,,02:16:32,,BRR/30/2.59,機櫃,new_taipei
,9,AirBox,2,10,,12,13,97,taichung97,1,,24.156,26.5,2020-05-23T02:15:41Z,,120.637,N/A,2020-05-23,74DA3895C31E,,4.31,,,02:15:41,,BRR/30/0.61,taichung97,taichuang
,9,AirBox,2,4,,4,5,100,74DA38B05212,1,,24.252,24.87,2020-05-23T02:14:39Z,,120.698,N/A,2020-05-23,74DA38B05212,,4.72,,,02:14:39,,Theil-Sen/14/4.46,全家大漢店,taichuang
0,9,AirBox,2,6,acelink.edimax,8,8,100,桃園市市立自強國中,1,0,24.97058499,25,2020-05-23T02:19:38Z,0,121.2578816,桃園市中壢區榮民路80號,2020-05-23,08BEAC0A0486,0,4.17,v1.06,0,02:19:38,AI-1003WN,BRR/30/5.44,,
0,9,AirBox,2,0,acelink.edimax,0,0,100,臺中市立西苑高中,1,0,24.18669442,26.5,2020-05-23T02:17:35Z,0,120.6430641,臺中市西屯區西苑路268號,2020-05-23,08BEAC09FF4E,0,0,v1.06,0,02:17:35,AI-1003WN,BRR/30/3.87,,
0,9,AirBox,2,1,acelink.edimax,2,2,90,臺中市立福民國小,1,0,24.15948701,25.3,2020-05-23T02:17:07Z,0,120.8643162,臺中市新社區福興里福民16之7號,2020-05-23,08BEAC09FF4C,0,3.22,v1.06,0,02:17:07,AI-1003WN,Theil-Sen/14/16.47,,
,9,AirBox,2,20,,31,35,98,美濃-1,1,,25.038,25,2020-05-23T02:12:28Z,,121.545,Meinong,2020-05-23,74DA38C7CFFA,,17.77,,,02:12:28,,BRR/14/3.85,手動站：美濃站-1（FFA）,taipei
,9,AirBox,2,10,,16,16,100,高雄市市立光華國中,1,,22.61,25.5,2020-05-23T02:15:14Z,,120.322,高雄市立光華國民中學 高雄市前鎮區竹東里和平二路170號,2020-05-23,74DA38F20E12,,8.6,,,02:15:14,,LR/30/4.29,高雄市前鎮區光華國中,kaohsiung
0,9,AirBox,2,23,acelink.edimax,40,49,100,雲林縣縣立聯美國小,1,0,23.65038335,27.5,2020-05-23T02:17:08Z,0,120.4002428,雲林縣大埤鄉聯美村饒平路一號,2020-05-23,08BEAC0A01AE,0,69.1,v1.06,0,02:17:08,AI-1003WN,Theil-Sen/21/16.25,,
,9,AirBox,2,5,,7,7,92,74DA38ED06BA,1,,25.044,23.37,2020-05-23T02:14:29Z,,121.519,N/A,2020-05-23,74DA38ED06BA,,7.7,,,02:14:29,,BRR/14/1.15,台大醫院13,taipei
0,9,AirBox,2,3,acelink.edimax,4,6,84,桃園市市立永豐高中附設國中,1,0,24.94031166,27,2020-05-23T02:17:34Z,0,121.2521816,桃園市八德區永豐路609號,2020-05-23,08BEAC0A01AA,0,N/A,v1.06,0,02:17:34,AI-1003WN,N/A,,
0,9,AirBox,2,0,acelink.edimax,0,0,82,臺南市市立新進國小,1,0,23.3153430742,28.5,2020-05-23T02:14:33Z,0,120.315719359,臺南市新營區中正路41號,2020-05-23,08BEAC0A01AC,0,N/A,v1.06,0,02:14:33,AI-1003WN,N/A,,
0,9,AirBox,2,8,acelink.edimax,12,12,100,臺中市立東山國小,1,0,24.2762963854,26.1,2020-05-23T02:18:04Z,0,120.634129755,臺中市清水區東山里神清路6-1號,2020-05-23,08BEAC0A01A8,0,9.9,v1.06,0,02:18:04,AI-1003WN,Theil-Sen/14/11.12,,
,9,AirBox,2,10,,21,29,100,屏東縣縣立水利國小,1,,22.418,26.12,2020-05-23T02:13:51Z,,120.504,[927]屏東縣林邊鄉水利村豐漁路117號,2020-05-23,74DA38F20D10,,10.73,,,02:13:51,,Theil-Sen/30/28.41,myPM2.5_10,pingtung
,9,AirBox,2,9,,13,13,77,08BEAC028A2C,1,,24.257627,28.5,2020-05-23T02:12:48Z,,120.513537,N/A,2020-05-23,08BEAC028A2C,,8.36,,,02:12:48,,BRR/30/17.48,宏華36碼頭,taichuang
0,9,AirBox,2,3,acelink.edimax,4,5,99,臺中市立東明國小,1,0,24.3745381658,26.5,2020-05-23T02:16:01Z,0,120.680150427,臺中市大甲區幸福里東明路93號,2020-05-23,08BEAC0A01A4,0,0,v1.06,0,02:16:01,AI-1003WN,LR/14/8.02,,
0,9,AirBox,2,9,acelink.edimax,13,17,100,臺中市立大安國中,1,0,24.3649347494,26.5,2020-05-23T02:19:39Z,0,120.601835959,臺中市大安區大安港路691號,2020-05-23,08BEAC0A01A0,0,2.69,v1.06,0,02:19:39,AI-1003WN,LR/14/16.03,,
0,9,AirBox,2,21,acelink.edimax,34,38,100,雲林縣縣立文賢國小,1,0,23.74850035,27.5,2020-05-23T02:17:10Z,0,120.4641554,雲林縣西螺鎮公館里一號,2020-05-23,08BEAC0A01A2,0,59.33,v1.06,0,02:17:10,AI-1003WN,Theil-Sen/21/9.18,,
,9,AirBox,2,4,,5,6,80,74DA38F6FF0E,1,,25.066,26.62,2020-05-23T02:13:07Z,,121.496,N/A,2020-05-23,74DA38F6FF0E,,8.86,,,02:13:07,,BRR/14/2.48,LLair,new_taipei
0,9,AirBox,2,15,acelink.edimax,21,22,86,臺中市立文華高中,1,0,24.17004793,27.5,2020-05-23T02:15:37Z,0,120.6598281,臺中市西屯區寧夏路240號,2020-05-23,08BEAC09FF48,0,10.63,v1.06,0,02:15:37,AI-1003WN,BRR/30/2.77,,
0,9,AirBox,2,15,acelink.edimax,23,25,100,臺中市立光明國中,1,0,24.13251966,27.3,2020-05-23T02:15:07Z,0,120.6726876,臺中市西區自由路一段75號,2020-05-23,08BEAC09FF46,0,9.11,v1.06,0,02:15:07,AI-1003WN,BRR/30/3.87,,
0,9,AirBox,2,8,acelink.edimax,13,13,98,臺中市立中坑國小,1,0,24.236745532,25.2,2020-05-23T02:14:38Z,0,120.879840888,臺中市和平區中坑里中坑巷41號,2020-05-23,08BEAC09FF44,0,10.5,v1.06,0,02:14:38,AI-1003WN,Theil-Sen/14/14.18,,
0,9,AirBox,2,5,acelink.edimax,8,8,100,臺中市立光正國中,1,0,24.09505491,26.8,2020-05-23T02:14:31Z,0,120.7188797,臺中市大里區鳳凰路68號,2020-05-23,08BEAC09FF42,0,1.84,v1.06,0,02:14:31,AI-1003WN,BRR/30/10.12,,
0,9,AirBox,2,22,acelink.edimax,37,53,100,嘉義縣縣立大林國小,1,0,23.60349403,29.2,2020-05-23T02:19:43Z,0,120.4519373,嘉義縣大林鎮西林里中正路423號,2020-05-23,08BEAC09FF40,0,64.45,v1.06,0,02:19:43,AI-1003WN,Theil-Sen/21/15.33,,
,9,AirBox,2,8,,10,11,78,74DA38F70196,1,,24.192,27.87,2020-05-23T02:17:34Z,,120.706,N/A,2020-05-23,74DA38F70196,,6.73,,,02:17:34,,BRR/30/7.95,川順五工區,new_taipei
,9,AirBox,2,11,,13,14,57,taichung92,1,,24.129,28.25,2020-05-23T02:13:44Z,,120.724,N/A,2020-05-23,74DA3895C318,,11.91,,,02:13:44,,BRR/30/8.79,92,taichuang
,9,AirBox,2,2,,3,3,100,屏東縣縣立恆春國中,1,,22.002,27.12,2020-05-23T02:17:41Z,,120.747,[946]屏東縣恆春鎮文化路79號,2020-05-23,74DA38F20ED0,,4.47,,,02:17:41,,LR/14/6.52,恆春國中空氣盒子,taipei
,9,AirBox,2,3,,4,4,100,taichung99,1,,24.308,24.37,2020-05-23T02:13:45Z,,120.704,N/A,2020-05-23,74DA3895C55A,,4.72,,,02:13:45,,Theil-Sen/14/6.88,Taichung99,taichuang
,9,AirBox,2,16,,30,34,98,74DA38E69B82,1,,23.562,26.12,2020-05-23T02:16:56Z,,120.477,N/A,2020-05-23,74DA38E69B82,,21.65,,,02:16:56,,BRR/30/11.63,CCU-CSIE-CHUNG,chiayi_county
,9,AirBox,2,6,,9,9,100,苗栗縣縣立尖山國小,1,,24.654,24.25,2020-05-23T02:14:40Z,,120.882,[351]苗栗縣頭份市尖下里尖豐路305號,2020-05-23,74DA38F20C64,,3.87,,,02:14:40,,LR/14/11.68,苗栗縣尖山國小,miaoli
,9,AirBox,2,20,,36,51,92,74DA38E69E70,1,,23.126,27.87,2020-05-23T02:17:52Z,,120.316,N/A,2020-05-23,74DA38E69E70,,18.87,,,02:17:52,,BRR/14/19.54,善化啤酒廠附近,tainan
,9,AirBox,2,9,,7,12,84,74DA38F16740,1,,25.027,25.37,2020-05-23T02:13:21Z,,121.464,N/A,2020-05-23,74DA38F16740,,5.22,,,02:13:21,,LR/14/1.65,ThoseWhoNeedFreshAir_Swei,taipei
,9,AirBox,2,4,,5,5,84,74DA38E69E78,1,,23.939,24.87,2020-05-23T02:13:18Z,,121.596,N/A,2020-05-23,74DA38E69E78,,0,,,02:13:18,,BRR/14/3.61,台開心農場,new_taipei
,9,AirBox,2,137,,187,197,87,08BEAC0288DE,1,,24.907,25,2020-05-23T02:16:35Z,,121.142,N/A,2020-05-23,08BEAC0288DE,,N/A,,,02:16:35,,N/A,錫福宮,new_taipei
0,9,AirBox,2,9,acelink.edimax,18,19,100,嘉義縣縣立黎明國小,1,0,23.438888,26.1,2020-05-23T02:15:58Z,0,120.604427,嘉義縣番路鄉觸口村觸口164號,2020-05-23,08BEAC0A065E,0,13.16,v1.06,0,02:15:58,AI-1003WN,BRR/30/16.9,,
0,9,AirBox,2,11,acelink.edimax,20,22,100,臺南市市立中洲國小,1,0,23.2455639,26.8,2020-05-23T02:15:01Z,0,120.159882,臺南市學甲區光華里645號,2020-05-23,08BEAC0A00EA,0,N/A,v1.06,0,02:15:01,AI-1003WN,N/A,,
,9,AirBox,2,0,,0,0,97,新北市屯山國小,1,,25.237,23,2020-05-23T02:18:19Z,,121.456,N/A,2020-05-23,74DA38F7C3C4,,N/A,,,02:18:19,,N/A,淡水區屯山國小,new_taipei
,9,AirBox,2,0,,0,0,100,屏東縣縣立琉球國小,1,,22.337,26.87,2020-05-23T02:17:35Z,,120.368,[929]屏東縣琉球鄉大福村中正路293號,2020-05-23,74DA38F20CFC,,0.6,,,02:17:35,,LR/30/33.88,屏東縣琉球國小,pingtung
0,9,AirBox,2,15,acelink.edimax,30,37,100,臺南市市立安定國小,1,0,23.1233730316,28,2020-05-23T02:17:21Z,0,120.246627808,臺南市安定區安定里1號,2020-05-23,08BEAC0A03CE,0,14.3,v1.06,0,02:17:21,AI-1003WN,BRR/14/16.08,,
,9,AirBox,2,3,,5,5,100,苗栗縣縣立龍坑國小,1,,24.602,25.12,2020-05-23T02:17:48Z,,120.778,[356]苗栗縣後龍鎮龍坑里158號,2020-05-23,74DA38F20E60,,2.15,,,02:17:48,,LR/14/5.91,苗栗縣龍坑國小,miaoli
,9,AirBox,2,2,,4,5,100,苗栗縣縣立後龍國小,1,,24.614,24.5,2020-05-23T02:12:26Z,,120.795,[356]苗栗縣後龍鎮大庄里成功路254號,2020-05-23,74DA38F20E66,,1.18,,,02:12:26,,LR/14/5.99,苗栗縣後龍國小,miaoli
0,9,AirBox,2,20,acelink.edimax,35,50,95,嘉義縣縣立柴林國小,1,0,23.60645862,26.7,2020-05-23T02:19:22Z,0,120.3708973,嘉義縣溪口鄉柴林村107號,2020-05-23,08BEAC0A03CA,0,25.34,v1.06,0,02:19:22,AI-1003WN,BRR/30/17.5,,
0,9,AirBox,2,19,acelink.edimax,37,45,100,臺南市市立省躬國小,1,0,22.9324835,27.1,2020-05-23T02:15:14Z,0,120.1801286,臺南市南區灣裡路70號,2020-05-23,08BEAC0A03CC,0,18.01,v1.06,0,02:15:14,AI-1003WN,BRR/14/6.23,,
